#Types Before Cut: 47301
#Types After Cut: 35376
#Search Hits: 0
1	7900	1095.140	yo
2	863	998.120	funk
3	1407	930.000	mc
4	101386	866.289	the
5	2303	822.910	check
6	741	786.992	funky
7	48215	762.123	to
8	921	672.132	tha
9	1416	598.735	style
10	1221	579.596	crew
11	1134	514.227	brother
12	1102	467.862	rhymes
13	725	453.958	brothers
14	8613	450.129	cause
15	207	441.999	tru
16	638	427.664	punk
17	167	424.891	wiggy
18	1251	388.931	mic
19	322	373.731	ninety
20	277	370.757	msayin
21	1467	345.588	word
22	349	329.322	muthafuckin
23	860	326.200	fool
24	352	321.466	wreck
25	969	315.537	motherfuckers
26	1023	310.403	kick
27	18217	306.658	your
28	1138	287.132	motherfuckin
29	1280	284.940	bust
30	4138	278.300	ass
31	2519	271.789	black
32	398	268.124	gots
33	1040	261.338	rhyme
34	4680	258.503	re
35	863	250.826	fat
36	272	239.801	cos
37	402	236.749	smooth
38	388	236.464	doo
39	866	236.409	nine
40	661	235.748	buck
41	49416	234.683	and
42	375	231.339	suckers
43	166	227.965	cypress
44	480	226.743	lyrics
45	316	224.496	styles
46	94	222.989	zen
47	265	221.093	hardcore
48	108	220.104	silkk
49	175	216.943	diggy
50	4957	200.321	who
51	440	198.806	hah
52	483	198.638	ta
53	299	196.631	rhythm
54	87	195.100	giggles
55	77	191.527	yaknowhati
56	1378	190.348	because
57	2207	190.129	gonna
58	409	185.941	motherfucking
59	255	183.608	loot
60	549	183.062	aiyyo
61	418	182.841	gat
62	722	178.780	wild
63	875	175.121	peace
64	390	171.787	fools
65	991	170.498	step
66	779	169.602	gets
67	339	166.970	kickin
68	407	165.556	wack
69	358	161.994	sucker
70	7799	161.504	from
71	494	160.711	jack
72	134	160.607	puba
73	74	160.512	backstreets
74	882	155.838	quick
75	1439	154.860	straight
76	183	153.112	swift
77	152	149.867	gee
78	1143	146.842	mad
79	1044	145.763	kid
80	100	145.501	skins
81	319	141.108	limit
82	282	135.956	trigger
83	66	135.862	probable
84	343	135.169	represent
85	50	134.348	diggie
86	157	133.823	willie
87	141	131.091	brew
88	108	128.519	nubian
89	177	128.130	props
90	68	128.010	bushwick
91	211	125.966	bud
92	362	125.571	microphone
93	117	125.438	buckin
94	788	124.158	caught
95	6651	123.617	down
96	183	121.157	posse
97	207	121.056	flavor
98	383	120.871	honey
99	45	120.192	diggi
100	247	120.024	muthafucka
101	68	119.525	bilingual
102	1160	119.150	dead
103	103	118.474	mcs
104	41	117.792	smebbin
105	173	117.353	muthafuckas
106	899	116.851	ghetto
107	464	116.757	master
108	308	115.540	hill
109	109	114.288	erick
110	84	114.271	youknowhati
111	1133	113.295	motherfucker
112	134	113.100	mutha
113	442	113.005	test
114	471	112.494	ill
115	333	112.477	peep
116	82	111.817	pos
117	87	111.673	likwit
118	81	111.532	ultra
119	182	111.325	keith
120	113	109.924	scandalous
121	57	109.542	koopsta
122	471	107.570	bomb
123	175	106.826	punks
124	147	106.142	ruff
125	390	105.951	tip
126	72	105.497	mecca
127	448	104.343	east
128	144	103.289	infamous
129	1508	102.802	dick
130	296	102.314	named
131	454	102.103	playa
132	891	101.989	ah
133	55	101.546	noreaga
134	50	101.455	heidi
135	113	101.443	firm
136	340	101.253	de
137	205	101.051	bond
138	907	100.928	ice
139	213	100.783	skills
140	508	99.636	boom
141	1584	98.974	die
142	187	98.652	cube
143	339	98.030	bustin
144	59	97.944	buckwild
145	1900	97.354	rock
146	273	96.700	swing
147	229	96.428	smoked
148	176	95.978	maintain
149	300	95.769	rough
150	10730	94.322	out
151	374	93.891	cream
152	136	93.588	nuff
153	62	93.464	ced
154	77	92.647	magnetic
155	518	92.220	blast
156	371	91.952	tear
157	32	91.936	skinz
158	42	91.525	bc
159	788	90.812	thug
160	129	89.999	rugged
161	99	89.566	redman
162	91	88.534	tash
163	415	88.438	glock
164	78	86.976	bucked
165	1036	86.966	hoe
166	218	86.925	tricks
167	49	86.802	useta
168	1115	86.801	da
169	410	86.728	rip
170	30	86.190	baf
171	217	85.766	trapped
172	1455	85.654	another
173	68	85.650	knowhati
174	442	84.807	mack
175	293	84.585	lyrical
176	4525	84.532	as
177	100	84.517	xzibit
178	165	84.048	area
179	234	83.919	mental
180	1363	83.811	comin
181	8575	82.633	shit
182	64	82.430	scarecrow
183	485	82.426	homies
184	77	82.170	del
185	301	81.967	duck
186	155	81.918	crews
187	195	81.122	hort
188	28	80.444	watchy
189	141	80.327	deadly
190	111	80.321	quest
191	192	79.892	busta
192	55	79.822	jamar
193	4337	79.583	niggas
194	48	79.269	looky
195	450	79.152	doubt
196	268	78.550	wu
197	80	78.474	phife
198	262	78.418	upon
199	278	78.244	wicked
200	159	78.242	kane
201	100	78.206	indo
202	30	77.897	whoot
203	126	77.756	caps
204	696	77.636	rest
205	43	77.632	yippie
206	52	77.229	hata
207	748	77.081	goes
208	46	76.990	alamo
209	207	76.580	groove
210	1238	76.573	p
211	113	76.148	dank
212	490	76.026	chill
213	1284	75.580	break
214	272	75.462	repeat
215	52	75.174	brothas
216	48	74.612	alkaholik
217	114	74.194	lyte
218	130	74.050	static
219	238	73.901	whassup
220	327	73.588	nuts
221	191	73.088	bronx
222	6349	73.055	one
223	51	72.957	buddah
224	51	72.957	syndicate
225	755	72.844	plus
226	147	72.729	rippin
227	376	72.640	dig
228	154	72.497	peoples
229	1333	71.724	e
230	1136	71.485	three
231	38	71.010	funkadelic
232	63	70.760	marching
233	138	70.470	mafia
234	55	70.459	loungin
235	59	70.430	troop
236	31	70.398	boof
237	84	70.298	bustas
238	3417	70.018	his
239	166	70.013	wid
240	45	69.949	mista
241	444	69.907	nuttin
242	44	69.904	everlast
243	177	69.745	bloody
244	1849	69.731	while
245	195	69.587	tang
246	100	69.584	mellow
247	29	69.571	tung
248	1224	69.534	many
249	98	69.214	mase
250	6305	68.990	man
251	24	68.952	timah
252	55	68.755	zion
253	108	68.647	doggy
254	198	68.256	dangerous
255	260	67.862	breakin
256	476	67.659	bone
257	138	67.093	roots
258	90	66.926	grits
259	864	66.685	deep
260	74	66.442	liks
261	890	66.182	set
262	23	66.079	dyaspora
263	23	66.079	scheamin
264	23	66.079	sliiiide
265	23	66.079	uestion
266	98	65.628	tribe
267	61	65.424	krayzie
268	1566	65.370	well
269	32	65.344	fonky
270	114	65.333	ro
271	54	65.057	malik
272	479	64.879	makes
273	48	64.505	richmond
274	25	63.890	pervin
275	256	63.773	north
276	35	63.581	biddy
277	186	63.390	flex
278	85	62.781	nigger
279	31	62.766	funkdafied
280	65	62.343	tramp
281	137	61.975	strictly
282	835	61.877	makin
283	178	61.820	uptown
284	77	61.704	assassin
285	193	61.510	original
286	44	61.483	oaktown
287	133	61.391	indeed
288	98	61.385	pig
289	137	61.354	prepare
290	49	61.346	sess
291	816	61.261	true
292	81	61.206	buddha
293	24	61.097	alladat
294	21	60.333	piote
295	365	59.811	trick
296	128	59.566	slam
297	217	59.368	nation
298	43	59.302	shocker
299	122	59.075	gauge
300	319	59.060	hittin
301	54	58.986	quickness
302	290	58.837	grip
303	984	58.727	dope
304	33	58.680	knicca
305	25	58.652	ingredient
306	34	58.448	bozack
307	62	58.141	beeper
308	76	58.035	nineteen
309	133	57.682	effect
310	61	57.557	mwen
311	167	57.524	cuts
312	20	57.460	giggety
313	20	57.460	soulflexin
314	243	57.161	droppin
315	350	57.137	squad
316	42	57.135	beyotch
317	26	57.036	greenthumb
318	26	57.036	hed
319	26	57.036	parrish
320	250	56.898	forty
321	31	56.557	shaheed
322	89	56.424	sermon
323	309	56.418	po
324	539	55.638	mother
325	384	55.336	lick
326	42	55.308	abstract
327	198	55.213	dr
328	142	55.035	dawn
329	68	55.033	afro
330	45	54.752	defari
331	949	54.087	son
332	101	54.084	lexus
333	144	54.040	pete
334	487	53.694	freak
335	86	53.667	mega
336	134	53.617	slangin
337	132	53.555	source
338	205	53.051	gats
339	150	52.307	terror
340	239	52.208	sister
341	341	51.828	boo
342	208	51.790	realize
343	24	51.744	ruffneck
344	18	51.714	doooooooog
345	29	51.650	streetz
346	35	51.541	pmd
347	610	51.474	comes
348	172	51.270	kool
349	63	50.863	hon
350	61	50.678	ruckus
351	22	50.524	milo
352	604	50.105	tight
353	20	49.962	adjustments
354	20	49.962	bizmarkie
355	58	49.924	epmd
356	113	49.696	mobb
357	317	49.625	hits
358	1319	49.562	house
359	235	49.550	slang
360	88	49.466	method
361	197	49.309	sack
362	755	48.909	six
363	48	48.906	sadat
364	17	48.841	yourz
365	143	48.794	criminal
366	160	48.773	mics
367	251	48.582	fade
368	64	48.457	steadily
369	368	48.324	ways
370	133	48.134	umm
371	556	47.502	called
372	71	47.395	hooker
373	71	47.395	voodoo
374	1347	46.956	cuz
375	150	46.941	mister
376	63	46.848	sprinkle
377	27	46.797	maxine
378	406	46.476	seven
379	166	46.259	square
380	113	46.146	science
381	641	46.005	brain
382	16	45.968	bombbudd
383	16	45.968	coflow
384	16	45.968	woeyo
385	63	45.893	mystikal
386	526	45.715	flip
387	49	45.676	brah
388	398	45.605	pump
389	77	45.481	dissed
390	85	45.360	cease
391	205	45.338	dome
392	48	45.091	niggers
393	48	45.091	scopin
394	113	45.008	nappy
395	640	45.000	tried
396	121	44.818	beep
397	569	44.792	grab
398	25	44.620	knowi
399	116	44.572	jeep
400	166	44.563	biggie
401	180	44.537	escape
402	337	44.508	crowd
403	239	44.342	main
404	93	44.259	although
405	119	44.178	lex
406	275	44.072	ahh
407	35	44.060	guage
408	1045	44.031	didn
409	604	43.983	takin
410	60	43.979	groups
411	88	43.781	illegal
412	127	43.643	surprise
413	151	43.407	spots
414	177	43.395	ease
415	56	43.392	dwell
416	245	43.254	mary
417	71	43.212	moe
418	15	43.095	ahs
419	15	43.095	bootsee
420	15	43.095	dinco
421	15	43.095	pease
422	15	43.095	youknowmsayin
423	22	43.053	penile
424	201	43.024	diss
425	284	42.744	heads
426	198	42.638	vest
427	195	42.613	large
428	53	42.525	steez
429	304	42.522	battle
430	19	42.464	bombudd
431	19	42.464	deathrow
432	30	42.451	ruled
433	35	42.405	widdit
434	94	42.337	ward
435	187	42.332	nut
436	1222	42.212	ready
437	163	42.164	tat
438	205	42.139	dis
439	26	41.941	bootleggin
440	452	41.941	click
441	26	41.941	hev
442	412	41.851	givin
443	763	41.798	death
444	151	41.674	mines
445	17	41.660	chuckwick
446	772	41.649	mo
447	42	41.647	stud
448	72	41.504	cl
449	67	41.450	pager
450	331	41.387	crime
451	39	41.348	sen
452	104	41.319	react
453	98	41.156	blacks
454	168	41.149	wise
455	38	40.825	capri
456	50	40.651	papes
457	30	40.546	aaah
458	74	40.537	dug
459	34	40.372	gangstarr
460	168	40.371	paul
461	201	40.238	mob
462	70	40.224	dove
463	14	40.222	huddy
464	14	40.222	kare
465	14	40.222	locced
466	14	40.222	ratatattat
467	173	40.217	foul
468	1146	40.169	thought
469	180	39.978	boogie
470	117	39.923	beware
471	88	39.886	trife
472	27	39.819	dogging
473	18	39.796	alllllll
474	18	39.796	danja
475	18	39.796	kaiser
476	18	39.796	micraphone
477	237	39.696	knowledge
478	306	39.665	figure
479	130	39.570	jigga
480	130	39.570	singing
481	1846	39.392	rap
482	95	39.342	representin
483	339	39.335	im
484	35	39.311	motherfuckas
485	131	39.209	whatcha
486	190	39.132	steppin
487	239	39.075	sounds
488	16	38.904	deah
489	97	38.825	quik
490	671	38.748	once
491	1772	38.747	c
492	19	38.690	constructed
493	89	38.658	phat
494	134	38.610	creepin
495	119	38.607	whose
496	138	38.586	wax
497	159	38.512	q
498	269	38.436	juice
499	155	38.428	steps
500	29	38.403	hillside
501	29	38.403	illusions
502	57	38.395	lye
503	33	38.359	oodles
504	67	38.304	jacked
505	20	38.005	dres
506	20	38.005	fanmail
507	20	38.005	nèg
508	20	38.005	seis
509	101	37.892	lickin
510	72	37.829	silk
511	647	37.760	murder
512	142	37.749	enter
513	74	37.698	guru
514	50	37.612	slammin
515	61	37.592	jazzy
516	26	37.587	das
517	67	37.551	infinite
518	233	37.357	def
519	109	37.347	tapes
520	255	37.300	moves
521	17661	37.255	with
522	64	37.148	capone
523	17	37.140	fli
524	17	37.140	ggaz
525	364	37.068	count
526	30	37.048	tanqueray
527	49	36.977	lingo
528	40	36.773	crunchy
529	154	36.750	strike
530	106	36.633	homeboys
531	225	36.541	hype
532	126	36.483	bent
533	570	36.479	west
534	200	36.476	bless
535	35	36.473	rectum
536	2865	36.446	hit
537	37	36.262	mothafucker
538	37	36.262	murray
539	118	36.165	kurupt
540	15	36.156	wrms
541	141	35.998	curse
542	70	35.866	lyric
543	174	35.647	lover
544	38	35.596	steelo
545	139	35.365	solo
546	106	35.143	chorus
547	63	34.999	stinkin
548	21	34.986	aahh
549	858	34.983	five
550	77	34.978	dies
551	58	34.862	hectic
552	150	34.737	philly
553	265	34.706	question
554	288	34.664	sweat
555	34	34.586	skeezer
556	86	34.504	central
557	12	34.476	beeotch
558	12	34.476	daaam
559	12	34.476	pavle
560	12	34.476	shammin
561	12	34.476	soop
562	12	34.476	suki
563	12	34.476	wheeere
564	12	34.476	whoaoy
565	40	34.469	klan
566	61	34.468	trigga
567	103	34.421	society
568	242	34.389	killers
569	62	34.361	lp
570	452	34.349	police
571	108	34.344	positive
572	324	34.266	played
573	98	34.059	scratched
574	176	33.882	form
575	35	33.858	interlude
576	187	33.750	neighborhood
577	14714	33.743	for
578	61	33.723	slack
579	1852	33.714	gettin
580	257	33.589	joe
581	56	33.578	mia
582	17	33.561	funkiest
583	17	33.561	kaze
584	48	33.509	pulls
585	14	33.417	drex
586	14	33.417	lucien
587	248	33.366	mission
588	38	33.251	bailin
589	220	33.246	players
590	72	33.148	chamber
591	73	33.137	clout
592	369	33.109	locked
593	9642	33.090	no
594	1130	33.083	next
595	18	33.024	eee
596	97	32.983	proceed
597	28	32.970	vallejo
598	196	32.822	ends
599	196	32.822	others
600	56	32.794	manifest
601	56	32.794	notorious
602	64	32.772	causin
603	106	32.762	survival
604	22	32.755	lench
605	39	32.755	mystic
606	39	32.755	regulate
607	22	32.755	rossi
608	22	32.755	thugstas
609	170	32.745	enemy
610	19	32.738	efx
611	33	32.723	nann
612	21	32.643	precisely
613	21	32.643	tas
614	114	32.631	jane
615	20	32.627	tightly
616	108	32.488	nuthin
617	30	32.453	pep
618	59	32.449	honies
619	362	32.380	knows
620	639	32.330	type
621	40	32.311	vexed
622	54	32.294	wannabe
623	43	32.191	bdp
624	83	32.157	shorts
625	128	32.085	grabbed
626	130	31.925	pause
627	15	31.866	ayisyen
628	15	31.866	gangstaville
629	15	31.866	heavster
630	15	31.866	masterplan
631	15	31.866	mobstas
632	367	31.644	rocks
633	11	31.603	joyy
634	11	31.603	likwidation
635	11	31.603	phuck
636	11	31.603	propmaster
637	11	31.603	rrrrrroaw
638	11	31.603	ròch
639	120	31.574	legit
640	42	31.555	alkaholiks
641	252	31.376	triple
642	23	31.023	assassination
643	23	31.023	newark
644	52	31.010	file
645	59	31.008	skunk
646	27	30.968	stunned
647	364	30.856	devil
648	13	30.687	hotmail
649	13	30.687	playahh
650	144	30.685	tee
651	129	30.642	victim
652	17	30.562	respekte
653	373	30.488	killin
654	37	30.441	lieutenant
655	127	30.399	catchin
656	113	30.383	peeps
657	19	30.291	inspectah
658	63	30.129	total
659	73	30.127	boot
660	25	30.059	lan
661	38	30.023	lunatic
662	28	30.007	wick
663	296	30.002	killer
664	54	29.999	crab
665	49	29.879	batch
666	56	29.817	hallways
667	79	29.793	outlaw
668	209	29.773	creep
669	111	29.745	foes
670	58	29.678	buckle
671	32	29.657	flashback
672	39	29.651	commence
673	422	29.647	chest
674	138	29.555	slug
675	116	29.490	homicide
676	65	29.454	tic
677	287	29.434	across
678	1172	29.358	start
679	98	29.270	laced
680	14	29.251	cinderfella
681	14	29.251	prejudiced
682	410	29.187	pack
683	552	29.033	cops
684	74	29.024	cristal
685	41	29.023	poo
686	26	28.992	forte
687	45	28.952	smalls
688	1508	28.921	huh
689	66	28.838	woof
690	360	28.797	dogg
691	42	28.758	sportin
692	10	28.730	guajila
693	10	28.730	guan
694	10	28.730	iiiiiiiiiiiiii
695	10	28.730	muzak
696	10	28.730	oggg
